iteration,diff,diff2
326,0.00133423909182073,0.00903895225166939
327,0.00163432637103478,0.00942160176135596
328,0.004277786466649,0.0140767720542485
329,0.00132205424687992,0.00867686254914133
330,0.00131804203653418,0.00832589346349938
331,0.00131405390346728,0.00859831659736018
332,0.00422239867174823,0.014509946440602
333,0.00130614980761345,0.00866713865075676
334,0.012486051177272,0.0374460205714847
335,0.0209780544859035,0.0483665134987475
336,0.00129447035493135,0.00803513416827252
337,0.00246952539511391,0.011529957736556
338,0.0039774405860511,0.0133679293275237
339,0.0012829979956801,0.00842137571658917
340,0.0116857583179943,0.0245390646538533
341,0.00127546199884576,0.00839627109608797
342,0.00127172707358358,0.00927765486790336
343,0.00126801399786491,0.00927372363989595
344,0.00126432259432741,0.00846461451362308
345,0.00126065251085139,0.00819675991350222
346,0.00125700372035853,0.00816292519836973
347,0.00241157809021697,0.0110655219767846
348,0.00297354920113824,0.0135388932110094
349,0.00124618302209645,0.00721008037460299
350,0.00124261742318343,0.00825339304946487
351,0.0039005675367676,0.0147820149206167
352,0.00123554701715367,0.0075159525757236
353,0.00886828499454251,0.0307864961806467
354,0.00373486289360869,0.0132488485940259
355,0.00226323681470619,0.0102854459954734
356,0.00122164491879384,0.0081382854115125
357,0.00368911635539804,0.0132943167253797
358,0.00121481058298012,0.00709966100796521
359,0.00364108085996939,0.0124960850228812
360,0.00147278645794446,0.00757545042706599
361,0.00145969054324624,0.008162473899704
362,0.00359751425412269,0.0133822620518615
363,0.0401946306552801,0.093932510970336
364,0.00345014643291108,0.0114866354050628
365,0.00119148082124609,0.00821323209709568
366,0.00118822094094373,0.00776013555862575
367,0.00118497888700464,0.00854600858289024
368,0.0021208811283977,0.0111900390756689
369,0.00117854752694391,0.00719347703102542
370,0.00117535791811907,0.00846025629296791
371,0.00117218555306176,0.00695825738805698
372,0.063091182092311,0.121288637669645
373,0.00395858619475331,0.0153754499822104
374,0.00116277040646584,0.00654237890081871
375,0.00115966554463953,0.00750716914572388
376,0.00115657721145412,0.00768430398699504
377,0.00339412247257265,0.0119669190298436
378,0.00137452539908889,0.00855239077672982
379,0.00114741015964759,0.00735296079436618
380,0.00114438666094085,0.00714906875714828
381,0.00186413108030759,0.00822829551896365
382,0.00184646632546137,0.00781755631075983
383,0.00113541108313231,0.00796521705813173
384,0.00782239225401415,0.026427776694352
385,0.00112950520001265,0.0068192541298508
386,0.00152922601119343,0.00734952833089498
387,0.00112366035763056,0.00632208061280687
388,0.00328835832992591,0.0108948181437554
389,0.00111787580629774,0.00701507298625787
390,0.00111500570105205,0.0064337136228002
391,0.00111215037766277,0.00711183070306168
392,0.00202640423071943,0.00934053992041691
393,0.00110648339977604,0.00704893333419692
394,0.00214461695036028,0.00844333080002298
395,0.00201236162267704,0.00899349604845569
396,0.0010980903939577,0.00668894670938677
397,0.00109532083932673,0.00691768650716556
398,0.00109256531254975,0.00696296261043666
399,0.00108982362884347,0.00728077704892263
400,0.00108709564204323,0.00609098194074971
401,0.00674095615265569,0.0143585152416033
402,0.00108168046568635,0.00664746685447759
403,0.00324238072595318,0.0108116374593871
404,0.0174070867244616,0.0404294892805424
405,0.00107365810437265,0.00806911540948277
406,0.00107101037728374,0.00644503849149971
407,0.00106837566415829,0.00736278796429607
408,0.00106575388295727,0.00672225213867644
409,0.00106314496317506,0.00742677241232477
410,0.0166682182481559,0.0388410909489814
411,0.00175301217995938,0.00777663802133368
412,0.00105539415743938,0.0062349066365534
413,0.00314327897046618,0.0109312752825026
414,0.00105028950254771,0.00779272829734507
415,0.00104775559838255,0.0073033253428282
416,0.00104523392841926,0.00620981539406341
417,0.00104272441283304,0.00593269324651416
418,0.00104022681257288,0.00671538863566797
419,0.00245058665438203,0.0103237259513427
420,0.00103526743528115,0.00669912361002199
421,0.0010328054377875,0.00599254823211463
422,0.00312560464520439,0.0132752593709001
423,0.00191646423715275,0.00846383330486694
424,0.00102548922464929,0.00649987640456222
425,0.00144218093084914,0.00789737073591073
426,0.00102066908633192,0.0062381530195115
427,0.00259334142712198,0.00895699461790089
428,0.00101589399558333,0.006600104707981
429,0.0160198161269338,0.0376700872913293
430,0.0153792527934,0.036220987412806
431,0.00100881458579005,0.0057196767258875
432,0.110666710526391,0.176391495284474
433,0.00100414956042205,0.00574638698360568
434,0.00100183315917524,0.00591494072045995
435,0.00296665977492094,0.0100491577168545
436,0.00183205770631334,0.0080974268770498
437,0.000994947705780902,0.00619757330700643
438,0.00115836841771677,0.00716638030678487
439,0.000990409776958634,0.00580744744812655
440,0.000988156317624833,0.00556850280026333
441,0.00182506435426966,0.00927633619340537
442,0.000983679923275416,0.00643125103094091
443,0.000981456894981303,0.00659112357185783
444,0.00596961600967538,0.0130365202041714
445,0.00900718004468848,0.0184602769594824
446,0.00178258681187415,0.00799406764818504
447,0.00288775639336381,0.00960151493205269
448,0.00221895662865146,0.00833466730933543
449,0.00125997178788062,0.00858588878062293
450,0.000966172775549001,0.00547619946210799
451,0.000964028109797566,0.00684971222704839
452,0.00577148975537201,0.0134668182971413
453,0.000959767243788434,0.00592464397685101
454,0.112184628382198,0.17192273341275
455,0.00128020982361976,0.00602702505956286
456,0.000953446017802451,0.00589790262205071
457,0.000951357477026571,0.00729959709162582
458,0.00281087093952959,0.00994464993092072
459,0.000947207537476125,0.0077533167989884
460,0.000945146147301568,0.00533109080074447
461,0.000943093752929114,0.00565243647122759
462,0.00558981705836414,0.0123229646246196
463,0.0137842413591294,0.0323943558410332
464,0.000936989537373867,0.00571724439057133
465,0.000934972341718021,0.0057646576949541
466,0.00170713236630027,0.0081405367372039
467,0.00273399021006515,0.00945943773477122
468,0.000928972519562254,0.00541610516298905
469,0.00123907067036066,0.00580710083857752
470,0.00092501526930322,0.00745904677994442
471,0.005417128902788,0.0129724680564391
472,0.00167171907119479,0.00862104376842802
473,0.000919142120808569,0.00625009948476126
474,0.008422825318672,0.0165689416315234
475,0.000915267950867049,0.00562729346802782
476,0.000913343183647886,0.00621072949653196
477,0.00091142632027319,0.00632889194665714
478,0.000967388270649794,0.00708186000156006
479,0.000907616808490719,0.0063303984770678
480,0.00120763397016388,0.00569285382251135
481,0.00165837776500255,0.00940308267803734
482,0.000901961894078207,0.00569223406327112
483,0.000900092512967188,0.0051065126137418
484,0.00107583833323011,0.00573756933614213
485,0.00159242343563482,0.00589771317082385
486,0.000894530677036487,0.00524625590717753
487,0.000892691984888394,0.00651764937600491
488,0.000890860788519632,0.0060927079701667
489,0.000889037124406133,0.0064891363901344
490,0.00825615851943362,0.0308896738672581
491,0.000885412124686402,0.00586813712234226
492,0.000883610656257749,0.00616483185627541
493,0.000881816520223122,0.0057014661738109
494,0.000880029646939784,0.00589630772170599
495,0.00162489514033926,0.00795931349047164
496,0.000876477564017764,0.00567035885035351
497,0.000874712292633806,0.00540900580223124
498,0.000872954031173379,0.00582296335380938
499,0.00520294485587147,0.011818249940318
500,0.000869458778890664,0.00575589033701
