iteration,diff
263,0.0372182236160512
264,0.0227783388379521
265,0.0306731024967632
266,0.0151273723439544
267,0.0279721522154119
268,0.148969865429237
269,0.133801459114849
270,0.00647829537734879
271,0.00233864775137249
272,0.0402968789014722
273,0.0130629706118981
274,0.0283282846142754
275,0.00781424220345173
276,0.0338462541391777
277,0.0609991643328129
278,0.0295050425618371
279,0.00456217893902533
280,0.0424966535164089
281,0.0176890235758549
282,0.00519999992587827
283,0.0526614113528865
284,0.0428259173248051
285,0.00676387802111833
286,0.00348871700583686
287,0.0318383735344838
288,0.101388753507976
289,0.0519004170215567
290,0.0454106930041291
291,0.0517664618211455
292,0.0252353389201971
293,0.0238727973130892
294,0.0158674094747937
295,0.0212164745592389
296,0.00885170550336056
297,0.0397320466834827
298,0.0297625760596247
299,0.00928030257020396
300,0.0184299887745141
301,0.00716217262740315
302,0.0642898998889194
303,0.00151347673740077
304,0.0355639490318111
305,0.0128076805652171
306,0.078521840159496
307,0.027078419286525
308,0.00577331235341205
309,0.00078255945749528
310,0.0695615013464561
311,0.0103725644971888
312,0.0193264101652346
313,0.00249791653372711
314,0.0346287495634101
315,0.0175102847622526
316,0.0351614497149484
317,0.0503906658335467
318,0.0204032793670166
319,0.0263503396151918
320,0.0390564663060928
321,0.0402199760464725
322,0.0119390362234242
323,0.0230101217654948
324,0.0199943476100373
325,0.0149712919886866
326,0.0678334932328823
327,0.0295519565364089
328,0.00140912826616102
329,0.0141293887152329
330,0.0300579301822097
331,0.0198478543857021
332,0.0359173616262467
333,0.0116189296733467
334,0.0165059985073128
335,0.0100968770276779
336,0.0470683845588411
337,0.0433190897103657
338,0.0094351753360371
339,0.00733190730038302
340,0.0257788143824627
341,0.0148571117786531
342,0.0031236009750728
343,0.0221502832891645
344,0.00496077567316888
345,0.00332194685793752
346,0.00804594232261024
347,0.0146389634140576
348,0.0130134609568699
349,0.0307500656676609
350,0.0109958324388231
351,0.0278797557266017
352,0.00129741914231563
353,0.0449567473608425
354,0.0309309973228693
355,0.0228455483538426
356,0.0172360914109788
357,0.0148881746884513
358,0.0314834561818884
359,0.00200018020152015
360,0.0525930292912733
361,0.0259880879848993
362,0.0272867877079364
363,0.0136407000539975
364,0.00465975231126947
365,0.00999672972483268
366,0.0144133724383693
367,0.0235206459483095
368,0.0255493747302324
369,0.0398587451850005
370,0.0214173632248134
371,0.0406584624531945
372,0.00250154084807264
373,0.0282727248754071
374,0.0426100774989777
375,0.0179320237449332
376,0.0449302882468032
377,0.00321790135821232
378,0.00390843815110031
379,0.0316404286481742
380,0.00680044945542591
381,0.00747033911086703
382,0.015943258877158
383,0.0135195841739773
384,0.0261439970247466
385,0.0132973249493489
386,0.017089682563963
387,0.00412312955454297
388,0.0197468818586799
389,0.0491269611129468
390,0.0422675450905388
391,0.00825414531938407
392,0.0453272231161179
393,0.000928190434663634
394,0.0111638561358802
395,0.0495063638264668
396,0.0231544261800991
397,0.0492610761746448
398,0.0172319124118161
399,0.0185799560637321
400,0.0126254075724006
401,0.0281681440050789
402,0.0100159024008519
403,0.00518909409862545
404,0.00962567709161988
405,0.0104395367522017
406,0.00419975559344721
407,0.0345638085621687
408,0.0305324323752245
409,0.0247609384088037
410,0.0182705383089683
411,0.0227879628610594
412,0.0231394738371904
413,0.0111105838696943
414,0.0309262253827143
415,0.00330567485450217
416,0.0269199956777726
417,0.0185287476795111
418,0.00310672941033374
419,0.0081098618208415
420,0.0241497886018749
421,0.00977051829586628
422,0.0817450168493821
423,0.0151293462791671
424,0.0299565792337404
425,0.0244492478499296
426,0.00968134965316381
427,0.0323102429269113
428,0.0323945356972501
429,0.0136402883723719
430,0.0144121005506435
431,0.0479414885685259
432,0.0267964201488553
433,0.00318057021600282
434,0.0393920577061664
435,0.0183326774995294
436,0.017014053414826
437,0.0157376758944281
438,0.0537180650249951
439,0.0191728877511252
440,0.00585272181157848
441,0.0170506794453331
442,0.044481538520003
443,0.0432470057158127
444,0.148715621069769
445,0.0200856558178657
446,0.0198292777966032
447,0.024620437841719
448,0.00606431996847334
449,0.0617362106518016
450,0.0480027358910462
451,0.0115573457986642
452,0.0278907204148879
453,0.0120122427244951
454,0.0332087391853122
455,0.00564786229018921
456,0.0158108380126407
457,0.0396078442055767
458,0.0164691347749226
459,0.0525379985583925
460,0.0058340130257335
461,0.0146048990239365
462,0.00858134514159303
463,0.0189893016417955
464,0.0118272407078166
465,0.0121650187867459
466,0.0145169854000073
467,0.0188140119555698
468,0.0258944469305078
469,0.0157242724975646
470,0.0116911978854546
471,0.0197477422243253
472,0.000607146388180713
473,0.00427314835670245
474,0.065027266707574
475,0.00785946183630415
476,0.0088451608027782
477,0.0125788319407434
478,0.00704260113911914
479,0.0210653839068584
480,0.0373404665698587
481,0.0476510238608654
482,0.00209584958753339
483,0.00439728330201206
484,0.0550195624326051
485,0.0296710367221209
486,0.0260834065060038
487,0.0160794882381055
488,0.0343040570251247
489,0.0396576310618428
490,0.00596510364738378
491,0.0146033464367861
492,0.00378979387377854
493,0.0375025020818356
494,0.018968520468448
495,0.0186467131493231
496,0.0270168950968497
497,0.00682016013577424
498,0.0289677448465113
499,0.00612965826489642
500,0.00303811636588591
